home_win_pct,home_obp,home_home_runs,home_ops,home_era,home_whip,home_strikeouts,away_win_pct,away_obp,away_home_runs,away_ops,away_era,away_whip,away_strikeouts,is_home,game_winner
0.23529411764705882,.273,12,.579,4.03,1.30,129,0.4444444444444444,.312,23,.723,4.58,1.50,160,1,0
0.6111111111111112,.274,18,.637,3.46,1.12,149,0.5294117647058824,.299,30,.731,4.71,1.40,126,1,1
0.7,.324,34,.762,3.86,1.29,192,0.16666666666666666,.285,12,.629,5.29,1.59,119,1,1
0.4444444444444444,.327,12,.700,4.61,1.41,140,0.631578947368421,.347,26,.799,4.07,1.20,173,1,0
0.4,.283,13,.585,3.82,1.20,156,0.3684210526315789,.302,19,.669,5.05,1.52,150,1,1
0.47368421052631576,.289,17,.626,3.14,1.04,150,0.5263157894736842,.318,26,.704,3.92,1.34,160,1,0
0.2222222222222222,.270,12,.566,4.26,1.32,136,0.47368421052631576,.314,27,.749,4.34,1.46,166,1,0
0.5789473684210527,.331,18,.710,4.10,1.30,189,0.6842105263157895,.308,23,.723,3.63,1.28,168,1,1
0.4444444444444444,.303,23,.706,4.30,1.39,125,0.5,.304,22,.684,4.06,1.35,148,1,1
0.5789473684210527,.322,20,.715,3.38,1.13,151,0.4,.277,10,.581,3.49,1.28,168,1,1
0.42105263157894735,.333,20,.751,3.58,1.15,177,0.631578947368421,.345,34,.826,4.15,1.23,187,1,0
0.631578947368421,.301,16,.676,2.30,1.18,179,0.47368421052631576,.342,20,.762,4.09,1.15,139,1,1
0.631578947368421,.280,20,.653,3.44,1.09,160,0.5,.292,30,.711,4.76,1.40,131,1,1
0.5909090909090909,.347,32,.805,4.45,1.41,167,0.6,.350,28,.810,4.55,1.26,181,1,1
0.6,.326,21,.724,3.30,1.16,160,0.38095238095238093,.282,10,.590,3.68,1.30,179,1,1
0.38095238095238093,.288,16,.605,4.11,1.24,162,0.5263157894736842,.311,23,.704,4.23,1.37,161,1,0
0.6,.332,20,.717,3.99,1.28,205,0.42105263157894735,.321,13,.688,4.76,1.42,146,1,1
0.42105263157894735,.296,25,.695,4.45,1.43,136,0.5,.296,20,.647,3.13,1.01,165,1,0
0.4,.328,20,.735,3.44,1.14,187,0.65,.341,34,.808,3.94,1.21,202,1,0
0.6,.329,12,.698,3.24,1.06,184,0.5,.316,27,.699,3.90,1.33,164,1,1
0.65,.303,18,.691,2.39,1.16,194,0.45,.337,21,.753,4.11,1.17,141,1,1
0.5238095238095238,.323,21,.723,4.06,1.30,172,0.21052631578947367,.266,13,.563,4.60,1.34,142,1,1
0.3157894736842105,.302,23,.673,4.44,1.32,154,0.35,.283,14,.622,3.88,1.21,171,1,1
0.6,.277,20,.647,3.41,1.08,168,0.7142857142857143,.320,35,.751,3.68,1.26,204,1,0
0.47368421052631576,.304,16,.636,3.74,1.14,188,0.75,.349,20,.770,2.75,1.10,169,1,1
0.55,.307,21,.686,4.38,1.34,167,0.45,.316,27,.745,4.30,1.46,174,1,1
0.5263157894736842,.287,30,.699,4.50,1.37,139,0.65,.304,23,.706,3.52,1.25,180,1,1
0.16666666666666666,.285,12,.629,5.29,1.59,119,0.3684210526315789,.302,19,.669,5.05,1.52,150,1,1
0.6190476190476191,.342,20,.741,4.28,1.31,207,0.4,.327,15,.707,5.10,1.48,153,1,1
0.6190476190476191,.323,22,.718,3.19,1.15,163,0.36363636363636365,.279,11,.587,3.67,1.29,184,1,1
0.6086956521739131,.346,34,.808,4.34,1.39,177,0.5714285714285714,.346,30,.799,4.65,1.26,189,1,1
0.5714285714285714,.330,12,.695,3.37,1.09,195,0.5238095238095238,.318,29,.703,3.80,1.33,176,1,0
0.45,.306,30,.727,4.47,1.48,143,0.47619047619047616,.308,22,.675,3.43,1.07,172,1,1
0.36363636363636365,.286,16,.604,4.06,1.24,170,0.55,.312,24,.707,4.01,1.35,168,1,0
0.6666666666666666,.302,19,.691,2.27,1.15,200,0.42857142857142855,.333,21,.739,4.08,1.17,148,1,1
0.6190476190476191,.276,22,.649,3.34,1.07,178,0.6818181818181818,.316,36,.743,3.71,1.25,211,1,1
0.15789473684210525,.290,13,.642,5.50,1.60,129,0.4,.307,23,.690,5.36,1.52,167,1,0
0.5454545454545454,.326,22,.723,3.99,1.29,184,0.2,.266,14,.563,4.51,1.35,149,1,1
0.42857142857142855,.329,21,.739,3.64,1.17,199,0.6190476190476191,.345,35,.806,4.14,1.23,206,1,1
0.5,.303,17,.637,3.66,1.14,194,0.7142857142857143,.344,21,.763,2.77,1.10,176,1,1
0.5238095238095238,.299,21,.668,4.31,1.32,176,0.47619047619047616,.313,29,.743,4.14,1.41,177,1,0
0.35,.307,24,.686,4.36,1.32,167,0.3333333333333333,.283,15,.625,3.91,1.24,177,1,1
0.5,.284,32,.694,4.42,1.34,142,0.6666666666666666,.301,24,.698,3.44,1.22,190,1,0
0.42857142857142855,.303,31,.721,5.43,1.60,149,0.5,.330,25,.726,3.32,1.06,180,1,0
0.34782608695652173,.289,16,.609,4.04,1.23,176,0.5714285714285714,.310,26,.706,3.98,1.35,177,1,0
0.38095238095238093,.306,27,.693,4.24,1.30,177,0.3181818181818182,.282,16,.620,4.03,1.23,183,1,1
0.5217391304347826,.324,23,.718,4.12,1.29,192,0.23809523809523808,.272,16,.578,4.34,1.34,156,1,0
0.5909090909090909,.342,20,.736,4.29,1.31,216,0.42857142857142855,.326,16,.710,5.07,1.47,159,1,0
0.5454545454545454,.333,12,.701,3.58,1.11,213,0.5454545454545454,.320,32,.714,3.76,1.34,183,1,0
0.5909090909090909,.321,22,.708,3.12,1.14,174,0.391304347826087,.278,11,.583,3.62,1.29,192,1,0
0.6818181818181818,.305,20,.699,2.35,1.15,211,0.4090909090909091,.331,21,.732,4.23,1.19,158,1,1
0.4090909090909091,.325,21,.722,3.66,1.17,209,0.6363636363636364,.342,38,.809,3.94,1.21,209,1,0
0.5454545454545454,.313,22,.693,4.16,1.28,190,0.45454545454545453,.308,30,.730,4.48,1.47,180,1,1
0.5833333333333334,.338,34,.785,4.16,1.37,188,0.5909090909090909,.340,30,.782,4.43,1.22,199,1,0
0.5909090909090909,.274,22,.637,3.23,1.05,183,0.6956521739130435,.311,36,.726,3.55,1.24,222,1,0
0.19047619047619047,.289,15,.639,5.05,1.56,142,0.4090909090909091,.305,23,.673,5.12,1.47,189,1,0
0.19047619047619047,.289,15,.639,5.05,1.56,142,0.4090909090909091,.305,23,.673,5.12,1.47,189,1,1
0.5238095238095238,.285,33,.694,4.35,1.36,151,0.6363636363636364,.305,25,.700,3.53,1.22,199,1,1
0.47619047619047616,.299,17,.630,3.63,1.16,198,0.7272727272727273,.346,22,.770,2.74,1.09,187,1,0
0.5416666666666666,.326,24,.720,4.03,1.27,203,0.22727272727272727,.270,17,.575,4.34,1.35,164,1,1
0.5909090909090909,.313,28,.715,3.98,1.35,189,0.6086956521739131,.342,40,.810,4.05,1.23,216,1,1
0.6086956521739131,.329,22,.718,3.11,1.15,181,0.6956521739130435,.345,23,.764,2.90,1.14,192,1,1
0.45454545454545453,.329,18,.718,4.97,1.45,173,0.4782608695652174,.326,26,.719,3.45,1.09,184,1,1
0.6956521739130435,.305,23,.706,2.43,1.16,224,0.5652173913043478,.341,21,.732,4.35,1.31,225,1,1
0.4090909090909091,.309,29,.700,4.28,1.31,183,0.391304347826087,.331,22,.736,4.38,1.21,164,1,1
0.5,.304,17,.640,3.46,1.12,209,0.5217391304347826,.325,12,.682,3.74,1.13,222,1,1
0.6521739130434783,.308,26,.705,3.46,1.22,208,0.5217391304347826,.313,23,.689,4.22,1.30,196,1,1
0.6086956521739131,.311,28,.706,3.90,1.34,198,0.5833333333333334,.340,41,.802,4.03,1.22,222,1,1
0.5833333333333334,.323,22,.702,3.07,1.14,193,0.7083333333333334,.341,24,.754,2.77,1.11,199,1,0
0.4782608695652174,.332,18,.722,4.89,1.44,184,0.4583333333333333,.324,27,.716,3.45,1.11,190,1,1
0.43478260869565216,.308,25,.696,4.88,1.43,195,0.4090909090909091,.297,31,.700,5.48,1.61,156,1,1
0.56,.330,25,.730,3.99,1.28,208,0.5217391304347826,.322,33,.715,3.92,1.38,192,1,1
0.7083333333333334,.310,23,.709,2.37,1.16,232,0.5416666666666666,.340,21,.726,4.39,1.33,232,1,1
0.391304347826087,.311,31,.705,4.54,1.35,191,0.4166666666666667,.336,23,.744,4.36,1.22,169,1,0
0.4166666666666667,.279,12,.589,3.56,1.27,199,0.18181818181818182,.288,15,.630,4.93,1.54,147,1,1
0.6,.344,37,.806,4.34,1.37,198,0.6666666666666666,.311,39,.734,3.82,1.28,234,1,1
0.34782608695652173,.284,17,.620,3.93,1.24,192,0.21739130434782608,.274,17,.581,4.26,1.35,171,1,1
0.5217391304347826,.307,18,.648,3.35,1.09,216,0.5,.318,13,.668,3.81,1.15,230,1,1
0.5,.282,34,.687,4.57,1.43,157,0.375,.301,17,.633,4.00,1.21,188,1,0
0.6086956521739131,.340,32,.786,4.28,1.21,205,0.391304347826087,.323,21,.715,3.74,1.17,212,1,1
0.625,.312,26,.709,3.65,1.25,214,0.5416666666666666,.317,25,.701,4.17,1.31,200,1,0
0.43478260869565216,.310,34,.742,4.63,1.49,187,0.6086956521739131,.279,26,.656,3.31,1.08,189,1,0
0.4166666666666667,.313,32,.709,4.38,1.34,196,0.4,.335,23,.738,4.37,1.24,175,1,1
0.6,.323,25,.710,2.94,1.10,202,0.68,.333,24,.734,2.92,1.12,209,1,1
0.72,.310,24,.708,2.34,1.18,239,0.52,.340,21,.721,4.32,1.33,246,1,1
0.4583333333333333,.326,19,.714,4.89,1.44,193,0.48,.324,28,.715,3.39,1.09,199,1,0
0.5833333333333334,.306,28,.692,3.94,1.38,212,0.6,.344,41,.806,3.86,1.20,232,1,0
0.4583333333333333,.305,27,.694,4.80,1.43,203,0.391304347826087,.300,31,.701,5.45,1.58,157,1,1
0.5384615384615384,.328,26,.727,4.07,1.30,220,0.5416666666666666,.326,34,.719,3.96,1.37,203,1,0
0.6153846153846154,.346,38,.806,4.29,1.37,206,0.64,.312,41,.739,3.97,1.30,242,1,1
0.5416666666666666,.310,19,.659,3.26,1.08,225,0.48,.314,13,.659,3.79,1.17,236,1,1
0.375,.294,19,.642,3.89,1.24,203,0.20833333333333334,.275,17,.578,4.35,1.38,178,1,1
0.4782608695652174,.274,34,.668,4.50,1.43,165,0.4,.304,18,.639,3.84,1.17,200,1,0
0.5833333333333334,.340,34,.785,4.31,1.22,215,0.4166666666666667,.323,22,.721,3.76,1.19,217,1,0
0.64,.312,26,.703,3.59,1.25,222,0.52,.318,25,.698,4.14,1.32,207,1,1
0.4583333333333333,.313,35,.748,4.52,1.46,198,0.5833333333333334,.278,27,.656,3.40,1.11,196,1,1
0.4166666666666667,.279,12,.589,3.56,1.27,199,0.18181818181818182,.288,15,.630,4.93,1.54,147,1,1
0.36,.293,19,.640,3.89,1.26,211,0.24,.279,19,.589,4.21,1.38,188,1,0
0.5185185185185185,.324,28,.721,4.06,1.33,233,0.56,.329,34,.718,3.92,1.34,215,1,0
0.46153846153846156,.290,12,.610,3.52,1.26,215,0.16666666666666666,.287,19,.632,5.07,1.56,161,1,1
0.46153846153846156,.290,12,.610,3.52,1.26,215,0.16666666666666666,.287,19,.632,5.07,1.56,161,1,1
0.6538461538461539,.314,28,.707,3.56,1.27,229,0.5,.320,25,.697,4.23,1.33,211,1,1
0.44,.301,27,.682,4.69,1.40,216,0.4166666666666667,.296,31,.687,5.25,1.54,163,1,0
0.5,.272,36,.670,4.44,1.42,170,0.38461538461538464,.302,20,.643,3.86,1.16,207,1,1
0.56,.337,35,.776,4.28,1.22,231,0.44,.321,23,.718,3.75,1.17,224,1,0
0.48,.313,35,.745,4.46,1.45,204,0.56,.278,30,.660,3.39,1.12,206,1,1
0.6296296296296297,.347,38,.808,4.13,1.36,218,0.5,.337,21,.712,4.33,1.35,256,1,1
0.46153846153846156,.305,27,.691,4.66,1.38,220,0.6923076923076923,.309,24,.703,2.45,1.20,246,1,1
0.5769230769230769,.345,41,.804,3.87,1.20,234,0.5,.314,14,.662,3.73,1.18,242,1,0
0.48148148148148145,.291,12,.614,3.38,1.23,224,0.52,.305,19,.647,3.22,1.08,228,1,1
0.38461538461538464,.300,21,.657,3.90,1.26,221,0.48,.274,38,.674,4.73,1.44,176,1,1
0.4230769230769231,.335,23,.736,4.23,1.23,180,0.48148148148148145,.319,25,.694,4.20,1.33,215,1,1
0.16,.292,21,.647,5.19,1.58,169,0.5,.328,29,.722,3.53,1.13,206,1,0
0.6538461538461539,.329,24,.723,2.80,1.11,226,0.46153846153846156,.317,23,.707,3.61,1.15,233,1,0
0.5384615384615384,.336,35,.770,4.35,1.24,239,0.44,.315,32,.711,4.29,1.34,204,1,0
0.5384615384615384,.326,36,.716,3.85,1.33,223,0.48,.324,21,.716,4.86,1.42,199,1,0
0.5,.314,36,.747,4.48,1.44,214,0.23076923076923078,.280,20,.596,4.26,1.38,197,1,1
0.6153846153846154,.308,41,.729,3.85,1.30,249,0.4074074074074074,.303,20,.639,3.72,1.15,218,1,0
0.6296296296296297,.309,28,.693,3.47,1.25,239,0.5769230769230769,.276,30,.654,3.26,1.09,219,1,0
0.6,.323,25,.710,2.94,1.10,202,0.4166666666666667,.296,31,.687,5.25,1.54,163,1,1
0.5833333333333334,.306,28,.692,3.94,1.38,212,0.5185185185185185,.324,28,.721,4.06,1.33,233,1,1
0.5769230769230769,.307,29,.693,4.07,1.39,225,0.5172413793103449,.327,30,.727,4.08,1.32,251,1,1
0.5769230769230769,.307,29,.693,4.07,1.39,225,0.5172413793103449,.327,30,.727,4.08,1.32,251,1,0
0.6296296296296297,.327,27,.715,2.91,1.12,217,0.38461538461538464,.299,33,.687,5.28,1.56,181,1,1
0.6296296296296297,.327,27,.715,2.91,1.12,217,0.38461538461538464,.299,33,.687,5.28,1.56,181,1,1
0.4074074074074074,.305,21,.664,3.79,1.24,234,0.46153846153846156,.270,39,.665,4.76,1.47,184,1,1
0.4444444444444444,.337,24,.743,4.26,1.24,186,0.4642857142857143,.320,26,.698,4.28,1.35,221,1,1
0.15384615384615385,.290,23,.647,5.22,1.58,178,0.5185185185185185,.329,32,.731,3.55,1.12,219,1,0
0.4444444444444444,.303,27,.682,4.56,1.37,229,0.7037037037037037,.307,25,.699,2.36,1.19,256,1,0
0.6428571428571429,.312,28,.695,3.41,1.24,249,0.5555555555555556,.275,30,.649,3.26,1.11,223,1,1
0.6071428571428571,.346,38,.799,4.34,1.37,227,0.5185185185185185,.340,22,.718,4.24,1.36,264,1,0
0.48148148148148145,.313,37,.745,4.61,1.45,222,0.25925925925925924,.284,21,.608,4.21,1.37,203,1,0
0.5,.287,13,.609,3.26,1.22,232,0.5,.302,19,.640,3.19,1.06,233,1,1
0.5185185185185185,.335,39,.774,4.43,1.25,244,0.46153846153846156,.317,35,.717,4.37,1.33,212,1,0
0.6296296296296297,.327,24,.719,2.77,1.13,236,0.48148148148148145,.318,24,.708,3.51,1.15,239,1,0
0.6296296296296297,.312,43,.743,3.86,1.30,258,0.39285714285714285,.304,21,.641,3.85,1.18,224,1,1
0.5555555555555556,.334,40,.741,3.71,1.31,230,0.46153846153846156,.320,21,.703,5.23,1.47,205,1,1
0.5769230769230769,.345,41,.804,3.87,1.20,234,0.5,.314,14,.662,3.73,1.18,242,1,1
0.4642857142857143,.304,29,.688,4.61,1.38,233,0.6785714285714286,.311,25,.701,2.53,1.20,267,1,1
0.6071428571428571,.348,45,.816,3.66,1.20,251,0.4642857142857143,.311,15,.654,4.06,1.23,259,1,1
0.6071428571428571,.348,45,.816,3.66,1.20,251,0.4642857142857143,.311,15,.654,4.06,1.23,259,1,1
0.5555555555555556,.308,30,.694,4.37,1.43,232,0.5333333333333333,.331,33,.742,4.04,1.32,260,1,0
0.6428571428571429,.329,27,.717,2.80,1.10,232,0.37037037037037035,.297,33,.677,5.37,1.56,186,1,1
0.42857142857142855,.305,21,.665,3.64,1.21,247,0.4444444444444444,.267,39,.655,4.75,1.46,191,1,1
0.4827586206896552,.289,13,.616,3.39,1.22,239,0.5185185185185185,.302,21,.647,3.18,1.07,243,1,0
0.42857142857142855,.336,24,.737,4.36,1.25,193,0.4827586206896552,.322,26,.699,4.16,1.35,230,1,0
0.14814814814814814,.286,23,.635,5.33,1.60,184,0.5357142857142857,.333,32,.737,3.46,1.10,228,1,0
0.6551724137931034,.311,28,.688,3.36,1.24,259,0.5357142857142857,.275,30,.652,3.22,1.12,227,1,1
0.5,.311,38,.739,4.46,1.45,227,0.25,.286,22,.612,4.13,1.35,211,1,1
0.6428571428571429,.317,45,.754,3.79,1.30,270,0.3793103448275862,.304,23,.645,3.98,1.21,227,1,1
0.6071428571428571,.324,24,.710,2.82,1.14,241,0.5,.319,25,.710,3.46,1.14,243,1,0
0.5357142857142857,.335,40,.780,4.38,1.26,253,0.4444444444444444,.320,35,.721,4.42,1.34,219,1,1
0.5714285714285714,.336,42,.748,3.79,1.31,237,0.4444444444444444,.319,24,.708,5.32,1.48,216,1,1
0.5862068965517241,.340,38,.784,4.24,1.36,230,0.5357142857142857,.338,22,.713,4.11,1.32,272,1,0
0.4482758620689655,.307,31,.696,5.12,1.43,242,0.6896551724137931,.322,29,.732,2.62,1.22,276,1,0
0.5357142857142857,.306,30,.687,4.61,1.46,237,0.4482758620689655,.310,23,.681,3.55,1.21,250,1,0
0.39285714285714285,.298,34,.681,5.24,1.55,201,0.5862068965517241,.347,45,.809,3.69,1.20,260,1,1
0.5517241379310345,.334,33,.742,3.37,1.09,235,0.41379310344827586,.333,24,.730,4.33,1.26,197,1,1
0.5172413793103449,.274,30,.645,3.18,1.12,235,0.5172413793103449,.312,38,.736,4.34,1.43,235,1,0
0.5357142857142857,.304,23,.656,3.24,1.07,255,0.6206896551724138,.327,30,.719,2.86,1.12,237,1,1
0.14285714285714285,.286,24,.637,5.36,1.61,191,0.4642857142857143,.322,35,.723,4.36,1.33,226,1,0
0.6551724137931034,.322,46,.759,3.82,1.29,274,0.42857142857142855,.319,25,.707,5.34,1.50,224,1,1
0.5517241379310345,.304,32,.687,4.48,1.44,244,0.43333333333333335,.308,24,.678,3.51,1.20,257,1,1
0.3793103448275862,.294,35,.672,5.52,1.59,210,0.6,.352,51,.833,3.66,1.18,271,1,0
0.36666666666666664,.303,23,.641,4.14,1.24,227,0.6,.343,42,.799,4.10,1.35,236,1,0
0.5517241379310345,.336,24,.714,4.07,1.32,285,0.43333333333333335,.307,33,.702,5.19,1.43,251,1,1
0.4827586206896552,.317,26,.707,3.44,1.14,247,0.5,.289,13,.614,3.31,1.22,247,1,0
0.4482758620689655,.308,16,.649,4.27,1.25,264,0.5483870967741935,.334,38,.757,3.97,1.30,268,1,0
0.7,.322,32,.738,2.60,1.21,283,0.5172413793103449,.332,40,.772,4.52,1.27,257,1,1
0.2413793103448276,.285,24,.611,4.19,1.38,220,0.5,.327,27,.702,4.09,1.33,239,1,0
0.5333333333333333,.288,30,.667,3.14,1.12,245,0.5,.311,39,.733,4.72,1.49,243,1,1
0.5517241379310345,.308,23,.662,3.27,1.07,268,0.6,.326,32,.720,2.97,1.14,245,1,1
0.13793103448275862,.285,25,.634,5.45,1.61,193,0.4827586206896552,.324,35,.729,4.28,1.31,233,1,0
0.5862068965517241,.337,44,.750,3.77,1.30,248,0.42857142857142855,.268,40,.657,4.78,1.47,197,1,1
0.6206896551724138,.325,25,.713,2.86,1.13,255,0.6333333333333333,.309,29,.686,3.50,1.25,267,1,1
0.6666666666666666,.331,48,.781,3.76,1.29,281,0.41379310344827586,.318,25,.703,5.66,1.55,229,1,1
0.5517241379310345,.334,33,.742,3.37,1.09,235,0.41379310344827586,.333,24,.730,4.33,1.26,197,1,1
0.5161290322580645,.326,33,.719,3.64,1.10,247,0.45161290322580644,.333,30,.738,4.08,1.22,214,1,0
0.5161290322580645,.326,33,.719,3.64,1.10,247,0.45161290322580644,.333,30,.738,4.08,1.22,214,1,0
0.5333333333333333,.310,25,.667,3.23,1.08,275,0.6129032258064516,.326,34,.723,3.01,1.16,255,1,0
0.16666666666666666,.282,26,.632,5.30,1.58,201,0.4666666666666667,.320,35,.716,4.22,1.29,245,1,1
0.6774193548387096,.337,50,.799,3.86,1.28,293,0.4,.317,27,.705,5.89,1.59,236,1,1
0.6,.339,45,.754,3.74,1.31,252,0.41379310344827586,.271,41,.659,4.91,1.48,203,1,1
0.6333333333333333,.327,26,.718,2.86,1.12,267,0.6129032258064516,.307,31,.683,3.56,1.26,273,1,1
0.5666666666666667,.301,33,.683,4.40,1.42,257,0.41935483870967744,.306,25,.673,3.54,1.19,267,1,1
0.4,.296,37,.678,5.47,1.58,218,0.5806451612903226,.351,53,.829,3.72,1.20,283,1,1
0.3870967741935484,.305,23,.645,4.11,1.24,235,0.5806451612903226,.341,42,.792,4.05,1.36,246,1,1
0.5666666666666667,.336,27,.721,4.00,1.30,297,0.41935483870967744,.306,33,.695,5.27,1.43,253,1,1
0.4666666666666667,.316,26,.698,3.42,1.15,254,0.5161290322580645,.290,14,.618,3.20,1.21,251,1,0
0.4666666666666667,.309,19,.656,4.31,1.25,275,0.53125,.333,40,.756,4.03,1.31,276,1,1
0.6774193548387096,.325,34,.741,2.64,1.21,292,0.5333333333333333,.330,40,.767,4.47,1.29,263,1,0
0.23333333333333334,.289,24,.614,4.19,1.38,229,0.5161290322580645,.328,27,.703,4.08,1.34,247,1,0
0.5161290322580645,.289,30,.664,3.27,1.13,255,0.5161290322580645,.312,41,.737,4.60,1.48,252,1,0
0.375,.303,24,.642,4.23,1.25,237,0.59375,.342,46,.799,3.98,1.34,248,1,0
0.53125,.327,35,.722,3.53,1.09,256,0.4375,.330,30,.727,4.22,1.23,221,1,1
0.65625,.323,36,.738,2.68,1.22,303,0.5483870967741935,.331,42,.769,4.39,1.28,276,1,0
0.45161290322580644,.313,27,.694,3.57,1.18,259,0.53125,.296,15,.633,3.17,1.20,258,1,0
0.5806451612903226,.303,34,.682,4.30,1.42,261,0.40625,.308,25,.677,3.52,1.20,278,1,1
0.25806451612903225,.291,25,.620,4.04,1.36,238,0.5,.324,27,.692,4.23,1.35,251,1,1
0.5,.285,30,.652,3.26,1.14,264,0.53125,.313,41,.732,4.45,1.45,256,1,0
0.5483870967741935,.335,27,.719,3.90,1.30,301,0.4375,.305,33,.689,5.17,1.42,260,1,0
0.4838709677419355,.308,21,.658,4.24,1.24,285,0.5151515151515151,.330,40,.748,4.05,1.30,282,1,1
0.4,.271,43,.662,5.09,1.49,213,0.625,.328,38,.733,3.04,1.16,261,1,0
0.59375,.307,32,.684,3.58,1.26,279,0.1935483870967742,.282,27,.633,5.22,1.57,206,1,0
0.5454545454545454,.328,35,.721,3.45,1.09,273,0.42424242424242425,.303,34,.683,5.21,1.43,265,1,1
0.36363636363636365,.305,25,.644,4.34,1.27,245,0.6451612903225806,.332,27,.727,2.90,1.13,275,1,0
0.5625,.333,29,.719,3.84,1.30,309,0.53125,.330,42,.765,4.36,1.27,280,1,1
0.41935483870967744,.297,38,.681,5.29,1.54,222,0.5151515151515151,.293,15,.624,3.17,1.20,262,1,1
0.59375,.349,54,.826,3.60,1.17,292,0.4375,.308,27,.680,3.57,1.18,263,1,1
0.5,.309,22,.660,4.20,1.24,291,0.5625,.303,36,.685,4.31,1.43,266,1,1
0.5294117647058824,.332,41,.754,3.95,1.28,291,0.3939393939393939,.306,26,.672,3.61,1.21,288,1,1
0.3870967741935484,.315,28,.702,5.86,1.57,241,0.5454545454545454,.313,42,.729,4.35,1.44,266,1,0
0.45161290322580644,.315,36,.706,4.14,1.27,256,0.6875,.334,51,.791,3.77,1.26,303,1,0
0.28125,.294,26,.627,4.01,1.35,244,0.5161290322580645,.310,26,.669,3.36,1.10,285,1,1
0.48484848484848486,.280,31,.642,3.56,1.18,267,0.6129032258064516,.343,48,.769,3.65,1.28,262,1,0
0.48484848484848486,.321,27,.683,4.41,1.36,259,0.6060606060606061,.343,49,.804,3.86,1.32,256,1,0
0.42424242424242425,.329,30,.724,4.31,1.26,229,0.6666666666666666,.329,38,.753,2.69,1.22,308,1,0
0.3870967741935484,.268,44,.655,5.22,1.50,221,0.6363636363636364,.330,43,.748,2.98,1.14,273,1,0
0.6060606060606061,.307,33,.685,3.46,1.23,288,0.1875,.279,27,.623,5.20,1.56,211,1,1
0.5757575757575758,.345,56,.818,3.58,1.17,300,0.45454545454545453,.308,27,.674,3.52,1.16,267,1,0
0.2727272727272727,.294,26,.623,4.14,1.36,253,0.53125,.312,28,.680,3.35,1.10,298,1,0
0.48484848484848486,.310,23,.663,4.22,1.22,307,0.5757575757575758,.300,38,.680,4.27,1.43,278,1,0
0.35294117647058826,.307,25,.642,4.27,1.25,254,0.65625,.327,28,.717,2.84,1.14,278,1,0
0.6176470588235294,.307,35,.687,3.45,1.22,297,0.18181818181818182,.277,27,.615,5.24,1.55,218,1,1
0.5142857142857142,.333,41,.755,3.96,1.28,295,0.4117647058823529,.306,27,.674,3.59,1.22,297,1,0
0.40625,.315,30,.704,5.87,1.58,248,0.5294117647058824,.314,45,.737,4.49,1.43,275,1,1
0.5757575757575758,.334,31,.725,3.79,1.28,322,0.5151515151515151,.328,43,.760,4.42,1.28,286,1,1
0.5294117647058824,.330,36,.727,3.64,1.12,281,0.4411764705882353,.309,35,.693,5.21,1.44,275,1,0
0.47058823529411764,.280,31,.637,3.52,1.18,270,0.625,.343,49,.771,3.57,1.27,266,1,0
0.47058823529411764,.317,28,.676,4.45,1.36,270,0.6176470588235294,.341,52,.803,3.81,1.30,263,1,0
0.40625,.295,38,.673,5.24,1.53,228,0.5294117647058824,.293,18,.631,3.08,1.19,269,1,0
0.4375,.316,37,.709,4.30,1.29,268,0.696969696969697,.336,53,.795,3.75,1.27,312,1,0
0.40625,.269,44,.655,5.12,1.47,224,0.6176470588235294,.326,44,.741,3.02,1.14,283,1,1
0.42424242424242425,.329,30,.724,4.31,1.26,229,0.6666666666666666,.329,38,.753,2.69,1.22,308,1,1
0.45714285714285713,.333,32,.729,4.32,1.30,242,0.6285714285714286,.333,38,.751,2.87,1.25,322,1,1
0.45714285714285713,.333,32,.729,4.32,1.30,242,0.6285714285714286,.333,38,.751,2.87,1.25,322,1,1
0.3939393939393939,.297,42,.687,5.43,1.55,234,0.5428571428571428,.297,25,.657,3.16,1.20,275,1,0
0.34285714285714286,.306,25,.641,4.27,1.26,261,0.6666666666666666,.329,29,.722,2.75,1.14,289,1,0
0.5,.332,42,.752,3.99,1.28,305,0.42857142857142855,.307,28,.674,3.60,1.22,303,1,0
0.5588235294117647,.346,57,.816,3.62,1.20,312,0.47058823529411764,.312,28,.681,3.56,1.18,271,1,0
0.47058823529411764,.310,23,.661,4.24,1.24,313,0.5882352941176471,.304,38,.682,4.20,1.42,283,1,0
0.3939393939393939,.311,30,.694,5.78,1.57,256,0.5428571428571428,.315,45,.736,4.42,1.41,279,1,0
0.5588235294117647,.336,34,.735,3.96,1.30,331,0.5294117647058824,.330,43,.761,4.49,1.30,300,1,0
0.29411764705882354,.297,26,.625,4.16,1.37,257,0.5151515151515151,.314,29,.684,3.34,1.13,303,1,1
0.4857142857142857,.316,28,.672,4.32,1.34,281,0.6,.339,52,.794,3.82,1.30,270,1,1
0.4857142857142857,.284,31,.642,3.44,1.17,275,0.6060606060606061,.339,49,.759,3.57,1.29,273,1,1
0.6285714285714286,.310,37,.697,3.44,1.23,305,0.17647058823529413,.278,27,.620,5.38,1.56,225,1,1
0.3939393939393939,.269,44,.650,5.36,1.49,232,0.6285714285714286,.332,47,.755,2.96,1.14,295,1,0
0.5142857142857142,.328,37,.722,3.65,1.12,289,0.45714285714285713,.309,36,.694,5.08,1.43,288,1,0
